traffic_seed,environment_seed,building_map_hash,population_map_hash,risk_map_hash,environment_hash,error,generation_failures,astar_failures,runtime_sec,det_Nc,unc_Nc,conflict_edges,CI_top10_point_coverage,CI_top10_pair_coverage,continuous_conflict_ratio,route_density_gini,route_cell_reuse_p90,route_cell_reuse_max,degree_gini,max_degree,top10_degree_point_coverage,top10_conflict_point_share,top1_degree_mean,top1_conflict_point_involvement,top3_degree_mean,top3_conflict_point_involvement,top5_degree_mean,top5_conflict_point_involvement,top10_degree_mean,top10_conflict_point_involvement,degree_cv,degree_max_to_mean,calibration_score,hub_rank_score,candidate_tag
404,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.41430890000629,76,109,80,0.3944954128440367,0.375,0.3761467889908257,0.582925660681864,3.0,8,0.4292499999999999,5,0.5137614678899083,0.5045871559633027,5.0,11.0,5.0,29.0,4.6,43.0,4.2,70.0,0.7905694150420948,3.125,1.0670831550510833,0.3944954128440367,
405,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3068125999998301,96,147,74,0.2925170068027211,0.3918918918918919,0.5986394557823129,0.5814040281702776,3.0,8,0.47,6,0.4421768707482993,0.5918367346938775,6.0,37.0,5.0,89.0,4.6,115.0,4.3,150.0,0.8886098498796539,4.054054054054054,1.963013522757319,0.2925170068027211,
406,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3867645999998786,78,109,75,0.4036697247706422,0.36,0.4954128440366973,0.5648640781047068,3.0,9,0.41333333333333333,5,0.5229357798165137,0.5504587155963303,5.0,12.0,4.333333333333333,35.0,4.2,51.0,4.1,79.0,0.7859884081701064,3.3333333333333335,1.0934099238912673,0.4036697247706422,
407,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4695738000009442,91,150,74,0.2733333333333333,0.43243243243243246,0.6333333333333333,0.5822528991370011,3.0,8,0.4547297297297297,5,0.42,0.5666666666666667,5.0,25.0,5.0,71.0,4.8,102.0,4.3,144.0,0.8625391025531323,3.3783783783783785,1.9234583547382613,0.2733333333333333,
408,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.440252899999905,103,132,67,0.2803030303030303,0.3880597014925373,0.6287878787878788,0.5628773712737127,3.0,9,0.5225373134328357,6,0.3787878787878788,0.5757575757575758,6.0,22.0,5.333333333333333,59.0,4.8,85.0,4.2,125.0,0.9912740249146466,4.477611940298507,1.9556389951011621,0.2803030303030303,
409,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4293982999952277,79,116,72,0.3620689655172414,0.4027777777777778,0.49137931034482757,0.5841002682763247,3.0,8,0.4620833333333334,5,0.4051724137931034,0.5517241379310345,5.0,17.0,4.666666666666667,45.0,4.4,65.0,3.7,101.0,0.8466528141182317,3.4722222222222223,1.2361770744062528,0.3620689655172414,
410,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.506693199997244,91,122,79,0.30327868852459017,0.3924050632911392,0.45081967213114754,0.5591999866719979,3.0,8,0.4344303797468354,5,0.36065573770491804,0.47540983606557374,5.0,18.0,5.0,47.0,4.6,68.0,4.2,101.0,0.801476765482366,3.1645569620253164,1.5975588243398295,0.30327868852459017,
411,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4408524000027683,100,137,68,0.25547445255474455,0.36764705882352944,0.583941605839416,0.5940695423520197,3.0,9,0.47205882352941186,5,0.29927007299270075,0.5766423357664233,5.0,26.0,4.333333333333333,68.0,4.2,97.0,3.6,145.0,0.8670237042931573,3.676470588235294,1.9814581779045222,0.25547445255474455,
412,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4791568000000552,98,145,88,0.4,0.4090909090909091,0.5103448275862069,0.5559556226246367,3.0,9,0.47897727272727275,7,0.5517241379310345,0.5379310344827586,7.0,19.0,6.333333333333333,55.0,5.8,88.0,5.2,135.0,0.8952064723286878,3.977272727272727,1.8464660671624298,0.4,
413,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4086504000006244,78,144,79,0.3888888888888889,0.35443037974683544,0.5416666666666666,0.5690131418160812,3.0,9,0.48354430379746827,6,0.4861111111111111,0.6180555555555556,6.0,29.0,5.666666666666667,73.0,5.4,98.0,4.5,142.0,0.9003373114978876,3.7974683544303796,1.4726159620635402,0.3888888888888889,
414,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4088133000041125,64,91,79,0.3516483516483517,0.34177215189873417,0.23076923076923078,0.5647934300685208,3.0,9,0.4515189873417722,5,0.43956043956043955,0.4725274725274725,5.0,7.0,5.0,20.0,4.8,31.0,4.4,54.0,0.8357306754553956,3.1645569620253164,0.8320965564542839,0.3516483516483517,
415,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.368856200002483,63,92,71,0.33695652173913043,0.4084507042253521,0.34782608695652173,0.583008023193096,3.0,9,0.4721126760563381,5,0.40217391304347827,0.45652173913043476,5.0,8.0,4.333333333333333,22.0,4.2,33.0,3.8,56.0,0.8635307637165822,3.5211267605633805,0.8211899625651391,0.33695652173913043,
416,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3654389000002993,80,115,91,0.34782608695652173,0.3626373626373626,0.3130434782608696,0.5925527862552278,3.0,10,0.38615384615384607,7,0.3826086956521739,0.4434782608695652,7.0,12.0,5.333333333333333,32.0,4.8,44.0,4.2,68.0,0.7137783489694495,3.846153846153846,1.2624480182813445,0.34782608695652173,
417,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3087970999986283,101,143,87,0.2867132867132867,0.3793103448275862,0.5104895104895105,0.5581444842137823,3.0,9,0.3929885057471265,4,0.34265734265734266,0.5104895104895105,4.0,32.0,4.0,71.0,4.0,85.0,4.0,112.0,0.7067797305583082,2.2988505747126435,2.023333478774653,0.2867132867132867,
418,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3246924999984913,173,244,94,0.3114754098360656,0.3829787234042553,0.6967213114754098,0.5504808924232384,3.0,10,0.3815957446808511,6,0.36475409836065575,0.6188524590163934,6.0,44.0,5.666666666666667,121.0,5.4,185.0,4.7,274.0,0.7147479588187585,3.191489361702128,4.392267235869457,0.3114754098360656,
419,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3281959000014467,105,166,86,0.3795180722891566,0.4186046511627907,0.5903614457831325,0.6025975930077214,3.0,9,0.42337209302325585,7,0.40963855421686746,0.6024096385542169,7.0,33.0,5.666666666666667,87.0,5.4,115.0,4.4,169.0,0.7932585070144437,4.069767441860465,2.220507499451519,0.3795180722891566,
420,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3744563000000198,85,128,85,0.3359375,0.3411764705882353,0.4921875,0.5978545956129727,3.0,9,0.38317647058823523,5,0.3984375,0.453125,5.0,17.0,4.333333333333333,42.0,4.2,59.0,3.8,89.0,0.6935191836795057,2.9411764705882355,1.50559278428446,0.3359375,
421,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4025351000018418,76,143,81,0.3706293706293706,0.4444444444444444,0.5594405594405595,0.6019427824314142,3.0,9,0.46604938271604945,5,0.3986013986013986,0.5454545454545454,5.0,20.0,4.666666666666667,57.0,4.4,87.0,4.2,124.0,0.8408667261164355,3.0864197530864197,1.4472781842868478,0.3706293706293706,
422,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3620889999947394,136,184,82,0.22282608695652173,0.35365853658536583,0.6793478260869565,0.6027355573545616,3.0,9,0.3954878048780488,6,0.2608695652173913,0.47282608695652173,6.0,22.0,5.0,63.0,4.6,99.0,3.9,168.0,0.7343448398694927,3.658536585365854,3.1858407160005355,0.22282608695652173,
423,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4015691999957198,119,207,94,0.4251207729468599,0.3191489361702128,0.6038647342995169,0.582981108875475,3.0,9,0.3429787234042554,5,0.4251207729468599,0.5603864734299517,5.0,37.0,4.666666666666667,104.0,4.4,142.0,4.2,203.0,0.62612506253456,2.6595744680851063,2.850627804400966,0.4251207729468599,
424,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3109073000014178,98,142,90,0.352112676056338,0.37777777777777777,0.5070422535211268,0.5864914216518413,3.0,10,0.4321111111111111,6,0.4014084507042254,0.5070422535211268,6.0,17.0,5.333333333333333,41.0,5.0,61.0,4.5,98.0,0.7817359599705715,3.333333333333333,1.8750904170151812,0.352112676056338,
425,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4145175000012387,121,165,98,0.2787878787878788,0.32653061224489793,0.5333333333333333,0.5749651954325867,3.0,8,0.4257142857142857,8,0.4484848484848485,0.5333333333333333,8.0,20.0,6.666666666666667,59.0,6.0,91.0,5.0,133.0,0.7934288643385204,4.081632653061225,2.637352049061833,0.2787878787878788,
426,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3016690000004019,84,111,75,0.2882882882882883,0.3333333333333333,0.4144144144144144,0.5763688315180853,3.0,9,0.4170666666666667,5,0.3783783783783784,0.46846846846846846,5.0,15.0,4.333333333333333,39.0,4.2,55.0,3.6,79.0,0.7630348761506398,3.3333333333333335,1.3707231987722166,0.2882882882882883,
427,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4138444999989588,48,120,66,0.475,0.3333333333333333,0.5833333333333334,0.5581762132060462,3.0,8,0.47272727272727266,5,0.575,0.6,5.0,25.0,4.333333333333333,63.0,4.2,89.0,3.7,123.0,0.8826976765836065,3.7878787878787876,0.740747896498237,0.475,
428,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3940080999964266,112,203,96,0.33004926108374383,0.375,0.6354679802955665,0.6048343671341244,3.0,9,0.34906250000000005,7,0.4088669950738916,0.5812807881773399,7.0,33.0,5.333333333333333,87.0,4.8,130.0,4.4,189.0,0.65335007419028,3.6458333333333335,2.7955451763613333,0.33004926108374383,
429,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.1777323999995133,125,187,88,0.42245989304812837,0.375,0.6149732620320856,0.5732657444894287,3.0,7,0.4356818181818183,6,0.44919786096256686,0.5989304812834224,6.0,47.0,5.666666666666667,107.0,5.4,157.0,4.7,204.0,0.8040124068776695,3.409090909090909,2.760958827511455,0.42245989304812837,
430,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4963984999994864,71,104,66,0.3557692307692308,0.3787878787878788,0.49038461538461536,0.5566921402205867,3.0,8,0.4612121212121212,5,0.5480769230769231,0.5576923076923077,5.0,15.0,4.666666666666667,38.0,4.2,53.0,3.6,81.0,0.8629715676301903,3.7878787878787876,0.9693566234936142,0.3557692307692308,
431,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3780524999965564,101,167,99,0.3413173652694611,0.3434343434343434,0.5508982035928144,0.6005244543249799,3.0,9,0.35545454545454547,6,0.3712574850299401,0.49700598802395207,6.0,25.0,5.333333333333333,67.0,5.0,94.0,4.5,133.0,0.6545423369423198,3.0303030303030303,2.202851087136397,0.3413173652694611,
432,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3004879999934928,95,157,90,0.4585987261146497,0.37777777777777777,0.5796178343949044,0.6038765279494576,3.0,11,0.40422222222222226,5,0.4267515923566879,0.4968152866242038,5.0,25.0,5.0,59.0,4.8,84.0,4.4,128.0,0.7370277311900888,2.7777777777777777,1.840700859000107,0.4585987261146497,
433,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4053249999997206,108,151,93,0.26490066225165565,0.34408602150537637,0.4900662251655629,0.567520313020313,3.0,10,0.4092473118279569,7,0.3509933774834437,0.5562913907284768,7.0,36.0,6.0,83.0,5.6,101.0,4.8,139.0,0.7641977166121036,3.7634408602150535,2.265009133338149,0.26490066225165565,
434,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4102054000031785,84,103,67,0.2524271844660194,0.3582089552238806,0.4563106796116505,0.5630536174384932,3.0,8,0.4074626865671642,4,0.3106796116504854,0.5048543689320388,4.0,24.0,4.0,52.0,3.6,63.0,3.3,85.0,0.755318264410746,2.9850746268656714,1.3328454728752734,0.2524271844660194,
435,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.452658900001552,137,226,109,0.25663716814159293,0.3577981651376147,0.6106194690265486,0.5966051014414171,3.0,11,0.37119266055045874,8,0.2920353982300885,0.504424778761062,8.0,24.0,6.333333333333333,70.0,5.8,112.0,5.2,191.0,0.6877063241067949,3.6697247706422016,3.5956512174690523,0.25663716814159293,
436,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.373797200001718,138,167,66,0.3473053892215569,0.4090909090909091,0.6946107784431138,0.5569168731721474,3.0,9,0.48106060606060597,6,0.39520958083832336,0.6287425149700598,6.0,31.0,5.333333333333333,82.0,4.4,120.0,3.7,193.0,0.9208831150922875,4.545454545454545,2.8935176495123707,0.3473053892215569,
437,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.445991900000081,123,150,83,0.24,0.39759036144578314,0.54,0.5848260899275659,3.0,11,0.47180722891566274,6,0.29333333333333333,0.56,6.0,20.0,5.333333333333333,54.0,5.0,86.0,4.4,144.0,0.8571169355099958,3.6144578313253013,2.568684931096913,0.24,
438,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.419291999998677,115,162,100,0.5061728395061729,0.39,0.4691358024691358,0.5847565448549702,3.0,9,0.40480000000000005,6,0.47530864197530864,0.5,6.0,25.0,6.0,59.0,5.6,86.0,4.9,135.0,0.73824115301167,3.0,2.2104430618446482,0.5061728395061729,
439,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.397062600000936,102,133,86,0.3157894736842105,0.4069767441860465,0.45112781954887216,0.5971395309882748,3.0,9,0.434767441860465,7,0.6165413533834586,0.5714285714285714,7.0,32.0,6.0,66.0,5.2,82.0,4.6,112.0,0.8142856465121673,4.069767441860465,1.902949771898062,0.3157894736842105,
440,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.29295540000021,144,209,89,0.5358851674641149,0.4606741573033708,0.7033492822966507,0.5993399384726746,3.0,9,0.40393258426966283,8,0.631578947368421,0.6028708133971292,8.0,40.0,6.666666666666667,100.0,5.6,137.0,4.7,212.0,0.7848296510157448,4.49438202247191,3.205199009332958,0.5358851674641149,
441,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3454254000025685,119,152,81,0.34868421052631576,0.37037037037037035,0.5789473684210527,0.5542786954964635,3.0,7,0.4498765432098766,6,0.48026315789473684,0.5986842105263158,6.0,26.0,5.333333333333333,67.0,4.8,101.0,4.2,148.0,0.8271604938271604,3.7037037037037033,2.3786732201840617,0.34868421052631576,
442,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3616569000005256,114,140,62,0.2714285714285714,0.45161290322580644,0.6571428571428571,0.5624755301794453,3.0,7,0.4479032258064517,4,0.32142857142857145,0.6214285714285714,4.0,22.0,3.6666666666666665,64.0,3.4,97.0,3.2,148.0,0.8233709043935623,3.2258064516129035,2.2566965777527925,0.2714285714285714,
443,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3743372000026284,97,116,77,0.29310344827586204,0.35064935064935066,0.46551724137931033,0.5949008820485127,3.0,11,0.3953246753246753,5,0.39655172413793105,0.5172413793103449,5.0,18.0,4.333333333333333,46.0,4.2,62.0,3.6,89.0,0.7255313103097881,3.2467532467532467,1.6615645258184277,0.29310344827586204,
